Date,Time,FM,Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),GAlt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,P3,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-05,14:53:04.430,"AIR",0.32,0.04,0.44,14.5,8.6,1162,0,-51,0,100,13,0,27,100,-48,100,12,60.999693 24.365144,40.2,22.80,9,30,-69,1,-347,-2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1327,1475,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:05.430,"AIR",0.30,0.05,0.37,14.5,9.5,1165,0,-44,0,100,13,0,27,100,-44,100,13,60.999777 24.365219,41.3,24.10,8,30,-112,-43,-330,-72,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1474,1489,1335,1454,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:06.430,"AIR",0.17,0.03,0.21,14.4,11.9,1169,0,-48,0,99,13,0,27,100,-49,99,13,60.999882 24.365315,42.1,23.50,9,30,-97,-175,-169,-53,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1484,1421,1415,1461,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:07.430,"AIR",-0.15,-0.02,0.08,14.3,15.8,1172,0,-53,0,100,13,0,27,100,-50,100,13,60.999966 24.365387,37.9,21.60,13,30,-560,3,-703,-567,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1222,1500,1148,1225,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:08.430,"AIR",0.65,-0.55,-1.62,14.5,10.8,1174,0,-52,0,99,13,0,27,100,-59,100,13,61.000049 24.365443,25.3,9.80,14,30,-332,-145,-307,67,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1523,1437,1347,1341,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:09.430,"AIR",0.53,-0.05,-2.36,14.5,5.8,1177,0,-70,0,98,12,0,27,100,-60,100,12,61.000076 24.365407,14.5,289.10,9,30,-121,-3,-325,-30,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1495,1500,1338,1449,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:10.430,"AIR",0.44,0.00,-2.42,14.4,10.5,1179,0,-62,0,100,12,0,27,100,-66,100,11,61.000079 24.365311,20.4,264.80,11,30,-127,-79,-243,-139,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1440,1470,1379,1445,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:11.430,"AIR",0.40,-0.06,-2.46,14.5,7.2,1183,0,-61,0,100,12,0,27,100,-58,100,13,61.000067 24.365212,22.9,248.80,11,30,-32,-16,-371,-37,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1492,1500,1315,1494,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:12.430,"AIR",0.37,-0.07,-2.40,14.5,10.9,1185,0,-55,0,100,12,0,27,100,-54,100,13,61.000034 24.365089,24.0,234.60,10,30,-63,-17,-281,-46,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1487,1500,1360,1479,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:13.430,"AIR",0.36,-0.06,-2.42,14.4,8.8,1189,0,-56,0,100,13,0,27,100,-55,98,13,60.999997 24.365003,25.7,225.30,10,30,-63,-46,-330,-56,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1482,1487,1335,1479,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:14.430,"AIR",0.30,-0.07,-2.49,14.4,10.1,1191,0,-57,0,99,12,0,27,100,-54,98,12,60.999949 24.364912,27.1,220.10,9,30,-47,-10,-221,-3,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1390,1487,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:15.430,"AIR",0.30,-0.06,-2.54,14.4,9.0,1194,0,-57,0,97,12,0,27,100,-55,94,11,60.999894 24.364827,27.6,214.00,10,30,-35,48,-376,-4,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1514,1312,1493,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:16.430,"AIR",0.30,-0.05,-2.55,14.4,10.3,1197,0,-56,0,99,12,0,27,100,-55,99,12,60.999825 24.364737,26.9,209.90,10,30,-1,-10,-290,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1355,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:17.430,"AIR",0.30,-0.05,-2.59,14.4,10.3,1200,0,-51,0,99,13,0,27,100,-49,98,13,60.999784 24.364691,27.2,207.70,10,29,46,38,-456,-3,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1509,1272,1513,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:18.430,"AIR",0.29,-0.04,-2.59,14.5,9.4,1202,0,-48,0,98,13,0,27,100,-46,97,13,60.999717 24.364617,26.9,209.60,9,30,5,-67,-196,-19,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1477,1402,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:19.430,"AIR",0.29,-0.04,-2.59,14.5,9.5,1205,0,-46,0,96,12,0,27,100,-45,97,10,60.999654 24.364540,27.0,210.50,10,30,2,63,-363,0,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1521,1319,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:20.430,"AIR",0.30,-0.03,-2.61,14.4,11.1,1208,0,-45,0,99,13,0,27,100,-45,98,12,60.999607 24.364485,27.3,208.60,10,30,73,-28,-296,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1496,1352,1527,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:21.430,"AIR",0.31,-0.04,-2.57,14.4,8.7,1211,0,-45,0,97,13,0,27,100,-44,96,13,60.999539 24.364406,29.4,208.70,10,30,18,41,-375,2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1510,1313,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:22.430,"AIR",0.31,-0.04,-2.58,14.5,7.1,1212,0,-44,0,97,13,0,27,100,-45,97,12,60.999469 24.364326,28.9,209.60,10,30,77,-54,-231,0,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1483,1385,1529,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:23.430,"AIR",0.30,-0.05,-2.52,14.4,10.0,1216,0,-45,0,96,13,0,27,100,-44,97,12,60.999418 24.364267,29.7,210.20,11,30,2,33,-386,16,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1506,1307,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:24.430,"AIR",0.31,-0.04,-2.55,14.4,7.2,1217,0,-44,0,98,13,0,27,100,-44,100,12,60.999348 24.364180,29.4,212.20,9,30,4,-23,-295,0,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1499,1353,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:25.430,"AIR",0.31,-0.04,-2.55,14.4,10.7,1221,0,-46,0,97,13,0,27,100,-46,98,13,60.999279 24.364089,30.3,213.20,10,30,1,9,-322,-53,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1484,1500,1339,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:26.430,"AIR",0.32,-0.10,-2.55,14.4,9.6,1224,0,-47,0,98,12,0,27,100,-46,98,12,60.999228 24.364019,31.3,213.40,10,30,1,5,-326,0,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1337,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:27.430,"AIR",0.33,-0.06,-2.57,14.4,9.1,1226,0,-49,0,98,13,0,27,100,-49,98,13,60.999153 24.363923,32.7,210.20,10,30,1,-12,-318,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1341,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:28.430,"AIR",0.30,-0.06,-2.59,14.4,9.7,1228,0,-51,0,100,13,0,27,100,-52,100,13,60.999089 24.363845,33.4,211.30,10,30,0,-14,-319,-36,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1492,1500,1341,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:29.430,"AIR",0.30,-0.08,-2.59,14.4,8.7,1231,0,-52,0,97,13,0,27,100,-54,98,12,60.999011 24.363748,33.4,210.50,10,30,-147,-62,-344,-123,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1448,1479,1328,1436,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:30.430,"AIR",0.30,-0.15,-3.11,14.4,13.0,1234,0,-57,0,96,12,0,27,100,-58,98,10,60.998932 24.363656,32.2,205.30,12,30,-249,40,-283,-242,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1387,1510,1359,1384,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:31.430,"AIR",0.45,-0.27,2.58,14.4,10.7,1237,0,-61,0,99,12,0,27,100,-61,99,6,60.998867 24.363615,27.2,185.50,13,30,-286,1,-323,-255,-5,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1381,1500,1339,1365,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:32.430,"AIR",0.66,-0.29,1.42,14.4,9.3,1239,0,-51,0,100,12,0,27,100,-52,100,13,60.998810 24.363648,21.9,141.00,14,30,-246,-81,-282,-165,-3,-2,-1024,1,0,1,1,-1,-1,0x0000000000000000,1427,1469,1359,1386,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:33.430,"AIR",0.52,-0.30,0.97,14.4,11.9,1243,0,-50,0,96,13,0,27,100,-51,98,13,60.998798 24.363741,24.2,81.00,14,30,-143,-64,-246,-3,-4,-4,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1478,1377,1438,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:34.430,"AIR",0.45,-0.15,0.71,14.4,9.3,1246,0,-51,0,98,13,0,27,100,-51,98,12,60.998837 24.363857,32.0,40.30,13,30,-2,-67,-339,100,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1540,1477,1331,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:35.430,"AIR",0.39,-0.04,0.60,14.4,8.3,1248,0,-51,0,98,13,0,27,100,-51,99,13,60.998928 24.363971,38.5,25.30,11,30,-1,-96,-232,86,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1533,1462,1384,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:36.430,"AIR",0.36,0.02,0.52,14.3,10.9,1252,0,-50,0,100,13,0,27,100,-51,99,12,60.999000 24.364039,42.0,23.70,13,30,-43,1,-272,-2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1364,1489,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:37.430,"AIR",0.36,0.02,0.41,14.3,10.1,1255,0,-53,0,98,12,0,27,100,-54,98,13,60.999110 24.364141,44.6,24.40,11,30,-67,-32,-298,-95,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1462,1494,1351,1477,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:38.430,"AIR",0.34,-0.02,0.38,14.4,7.9,1258,0,-58,0,98,12,0,27,100,-57,96,13,60.999202 24.364224,45.3,21.00,13,30,0,1,-308,110,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1545,1500,1352,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:39.430,"AIR",0.32,0.04,0.35,14.3,11.5,1260,0,-59,0,99,13,0,27,100,-58,98,7,60.999331 24.364318,46.4,19.40,11,31,-86,7,-398,0,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1301,1467,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:40.430,"AIR",0.31,0.05,0.33,14.4,10.9,1263,0,-61,0,99,12,0,27,100,-58,97,12,60.999408 24.364375,46.9,19.80,11,31,-2,1,-228,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1386,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:41.430,"AIR",0.31,0.06,0.33,14.3,10.5,1267,0,-57,0,99,12,0,27,100,-56,98,13,60.999530 24.364468,47.2,18.70,14,31,1,53,-370,0,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1516,1315,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:42.430,"AIR",0.33,0.06,0.32,14.4,6.7,1269,0,-55,0,97,13,0,27,100,-55,98,12,60.999667 24.364550,47.6,14.80,11,31,42,-3,-441,70,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1525,1500,1280,1511,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:43.430,"AIR",0.25,0.09,0.33,14.4,9.5,1271,0,-51,0,100,13,0,27,100,-49,99,13,60.999758 24.364599,46.2,14.70,11,31,81,0,-115,5,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1443,1531,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:44.430,"AIR",0.30,0.08,0.35,14.3,10.4,1274,0,-55,0,98,12,0,27,100,-55,98,12,60.999877 24.364670,44.7,18.00,10,31,113,-1,-327,78,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1529,1500,1337,1547,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:45.430,"AIR",0.29,0.09,0.47,14.4,8.8,1276,0,-57,0,99,13,0,27,100,-58,100,13,60.999950 24.364721,43.6,19.90,10,31,92,-15,-311,18,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1345,1536,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:46.430,"AIR",0.31,0.08,0.67,14.4,10.0,1278,0,-63,0,100,12,0,27,100,-62,100,13,61.000067 24.364828,42.1,27.00,11,31,127,-48,-327,48,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1514,1486,1337,1554,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:47.430,"AIR",0.27,0.06,0.89,14.4,9.7,1282,0,-64,0,100,12,0,27,100,-67,100,12,61.000148 24.364925,40.8,33.90,11,31,242,5,-343,138,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1560,1500,1329,1613,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:48.430,"AIR",0.35,0.14,1.54,14.4,9.1,1284,0,-77,0,100,10,0,27,100,-72,100,12,61.000233 24.365074,32.4,50.00,11,31,123,-141,-380,-53,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1484,1439,1310,1552,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:49.430,"AIR",0.22,0.00,1.68,14.4,7.1,1287,0,-68,0,100,12,0,27,100,-66,100,13,61.000265 24.365188,25.2,69.20,10,31,185,-41,-337,11,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1490,1332,1584,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:50.430,"AIR",0.20,0.01,2.17,14.3,10.3,1289,0,-60,0,100,13,0,27,100,-56,100,13,61.000280 24.365310,20.0,81.20,11,31,133,16,-381,130,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1556,1500,1310,1557,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:51.430,"AIR",0.25,0.05,2.31,14.4,7.1,1292,0,-60,0,99,13,0,27,100,-58,99,13,61.000279 24.365389,14.4,101.20,9,30,-1,-101,-452,-85,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1467,1459,1274,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:52.430,"AIR",0.20,-0.09,2.28,14.2,14.3,1295,0,-57,0,99,13,0,27,100,-57,99,13,61.000260 24.365452,14.1,137.20,11,30,-4,10,-461,15,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1270,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:53.430,"AIR",0.20,-0.08,2.31,14.4,6.4,1296,0,-58,0,98,12,0,27,100,-53,94,13,61.000216 24.365510,16.4,150.80,9,30,-41,-88,-375,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1466,1313,1490,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:54.430,"AIR",0.16,-0.07,2.34,14.4,7.9,1299,0,-54,0,96,13,0,27,100,-52,98,13,61.000194 24.365534,16.6,154.30,8,30,-14,-39,-360,-4,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1491,1320,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:55.430,"AIR",0.16,-0.07,2.37,14.4,9.5,1301,0,-54,0,96,13,0,27,100,-54,97,13,61.000152 24.365570,17.0,158.70,8,30,-32,-9,-267,3,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1367,1494,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:56.430,"AIR",0.19,-0.06,2.43,14.3,9.2,1304,0,-52,0,97,12,0,27,100,-50,98,12,61.000114 24.365597,18.6,161.20,7,30,-57,42,-350,0,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1511,1325,1482,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:57.430,"AIR",0.23,-0.05,2.48,14.3,8.0,1306,0,-51,0,95,12,0,27,100,-53,94,13,61.000066 24.365628,19.3,164.00,7,30,-64,-55,-350,-28,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1496,1483,1325,1478,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:58.430,"AIR",0.20,-0.04,2.47,14.4,8.7,1309,0,-55,0,99,13,0,27,100,-57,97,13,61.000011 24.365657,21.1,166.90,8,30,-102,70,-352,-2,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1525,1324,1459,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:53:59.430,"AIR",0.24,-0.03,2.43,14.4,9.5,1312,0,-49,0,97,13,0,27,100,-45,95,12,60.999964 24.365680,21.7,166.00,8,30,-84,19,-323,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1339,1468,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:00.430,"AIR",0.24,-0.03,2.42,14.3,8.8,1314,0,-43,0,99,13,0,27,100,-45,100,12,60.999906 24.365716,22.2,160.50,8,30,-151,-69,-342,-146,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1436,1475,1329,1434,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:54:01.430,"AIR",0.20,-0.13,2.19,14.3,10.1,1317,0,-48,0,94,12,0,27,100,-42,94,13,60.999866 24.365752,21.4,152.80,9,30,-154,-1,-330,24,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1502,1500,1335,1432,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
